"mm","mdd","dd","hr","Ts_c","VPD","precip","uh","O3_ppb_zR","Rn_MJ","P_kPa","PAR"
10,16,289,1,3.60027,0.042986948,0.052083333,2.53277,30,0,102.088,0
10,16,289,2,3.8953,0.020464816,0.052083333,2.96989,30,0,102.087,0
10,16,289,3,3.90502,0.018997078,0.052083333,2.10369,30,0,102.11,0
10,16,289,4,4.17004,0.011668237,0.052083333,2.86386,30,0,102.11,0
10,16,289,5,4.37488,0.016711379,0.052083333,3.12574,30,0,102.137,0
10,16,289,6,4.43106,0.012583087,0.052083333,2.86629,30,0,102.14,0.0333153
10,16,289,7,4.64647,0.01731652,0.052083333,2.94057,30,0,102.18,14.32835528
10,16,289,8,4.8149,0.046678578,0.052083333,3.34634,30,0.016279308,102.207,57.1472559
10,16,289,9,5.26295,0.082691496,0.052083333,3.79416,30,0.26401896,102.24,272.704239
10,16,289,10,6.00382,0.161643145,0.052083333,3.93399,30,0.18168732,102.267,202.1592969
10,16,289,11,5.89859,0.156440135,0.052083333,2.96,30,0.07571016,102.295,105.3183006
10,16,289,12,6.20133,0.206259655,0.052083333,2.99302,30,0.10228392,102.305,125.8633526
10,16,289,13,6.2438,0.215275196,0.052083333,3.61645,30,0.35309088,102.327,340.7558805
10,16,289,14,6.41198,0.199335303,0.052083333,3.60307,30,0.20851488,102.315,201.9931317
10,16,289,15,6.31507,0.190033873,0.052083333,3.44821,30,0.021773952,102.313,133.6426808
10,16,289,16,6.34404,0.198241623,0.052083333,2.25785,30,0.017882424,102.335,88.09778655
10,16,289,17,5.33572,0.112007378,0.052083333,2.89542,30,0,102.353,3.789862155
10,16,289,18,5.03056,0.112564127,0.052083333,2.63057,30,0,102.36,0
10,16,289,19,4.49028,0.112175514,0.052083333,2.91147,30,0,102.367,0
10,16,289,20,3.85028,0.09945094,0.052083333,2.44354,30,0,102.392,0
10,16,289,21,3.88901,0.110892826,0.052083333,2.74002,30,0,102.41,0
10,16,289,22,3.62798,0.08746396,0.052083333,1.57555,30,0,102.437,0
10,16,289,23,3.49982,0.042028214,0.052083333,2.36289,30,0,102.428,0
10,16,289,24,2.45612,0.020423494,0.052083333,2.57539,30,0,102.45,0
10,17,290,1,1.94149,0.012888941,0.015,2.69574,30,0,102.432,0
10,17,290,2,1.73346,0.008427226,0.015,2.36673,30,0,102.44,0
10,17,290,3,1.49325,0.006807721,0.015,2.98252,30,0,102.443,0
10,17,290,4,1.64431,0.004473351,0.015,2.87222,30,0,102.45,0.06642495
10,17,290,5,2.93877,0,0.015,2.27975,30,0,102.453,2.127634335
10,17,290,6,3.50245,0,0.015,2.92808,30,0,102.46,2.692801665
10,17,290,7,3.62474,0,0.015,2.83551,30,0,102.48,13.89616124
10,17,290,8,3.61841,0,0.015,2.74091,30,0.123048,102.512,131.7809313
10,17,290,9,3.47869,0,0.015,2.47643,30,0.15042348,102.533,203.8548812
10,17,290,10,4.41559,0.026116751,0.015,2.46056,30,0.3651408,102.52,438.3285795
10,17,290,11,4.87678,0.088568471,0.015,1.54892,30,0.17951328,102.507,262.265445
10,17,290,12,5.63365,0.158606225,0.015,1.60669,30,0.5246892,102.467,615.818925
10,17,290,13,5.39119,0.165372349,0.015,2.53063,30,0.27522576,102.437,283.875147
10,17,290,14,5.73737,0.206776377,0.015,2.93595,30,0.26971164,102.398,286.9989705
10,17,290,15,5.86361,0.27545609,0.015,2.17769,30,0.127188,102.345,179.8855511
10,17,290,16,5.28296,0.230316426,0.015,1.63765,30,0,102.31,69.081948
10,17,290,17,4.69063,0.190505743,0.015,1.95957,30,0,102.29,2.49334173
10,17,290,18,3.38356,0.179331071,0.015,2.3279,30,0,102.257,0
10,17,290,19,2.58692,0.15240354,0.015,2.48245,30,0,102.233,0
10,17,290,20,2.10749,0.137903777,0.015,2.80945,30,0,102.175,0
10,17,290,21,1.85205,0.13365582,0.015,2.44043,30,0,102.123,0
10,17,290,22,1.12716,0.105866465,0.015,2.52401,30,0,102.075,0
10,17,290,23,0.514567,0.085206551,0.015,2.53883,30,0,102.045,0
10,17,290,24,0.198888,0.069636581,0.015,2.20427,30,0,101.993,0
10,18,291,1,-0.117023,0.054018205,0,2.56966,30,0,101.978,0
10,18,291,2,0.1912,0.053386095,0,2.71851,30,0,101.98,0
10,18,291,3,0.555595,0.053015132,0,2.4529,30,0,101.94,0
10,18,291,4,1.15784,0.051278639,0,2.45445,30,0,101.938,0
10,18,291,5,1.89415,0.048112462,0,2.6265,30,0,101.952,0
10,18,291,6,2.96573,0.053954451,0,2.38611,30,0,101.963,0
10,18,291,7,2.91129,0.035538095,0,2.64763,30,0,102.002,18.01847718
10,18,291,8,3.94894,0.049329097,0,2.60694,30,0.1063044,102.048,123.5362172
10,18,291,9,4.67556,0.071541758,0,2.22888,30,0.13537656,102.097,128.2902282
10,18,291,10,6.04972,0.198314939,0,2.86025,30,0.14596704,102.158,142.3858905
10,18,291,11,6.32488,0.228609437,0,3.43066,30,0.16190748,102.22,157.0133637
10,18,291,12,6.8948,0.277763173,0,3.49944,30,0.6149124,102.262,585.666522
10,18,291,13,6.81332,0.281159748,0,2.70639,30,0.21591648,102.277,205.2843543
10,18,291,14,6.62621,0.255731586,0,3.20948,30,0.15255936,102.28,158.708948
10,18,291,15,6.61172,0.238064105,0,2.74921,30,0.04827564,102.302,77.09386635
10,18,291,16,6.1296,0.196582174,0,3.06752,30,0,102.332,23.47062885
10,18,291,17,5.58358,0.208062841,0,3.84351,30,0,102.385,0.831109797
10,18,291,18,5.3086,0.172897193,0,2.84776,30,0,102.412,0
10,18,291,19,5.48735,0.192826097,0,3.89643,30,0,102.463,0
10,18,291,20,5.48904,0.193752055,0,3.90859,30,0,102.51,0
10,18,291,21,5.51888,0.233377767,0,3.33254,30,0,102.565,0
10,18,291,22,3.98117,0.189774344,0,2.51186,30,0,102.6,0
10,18,291,23,3.15468,0.165839404,0,2.39454,30,0,102.583,0
10,18,291,24,3.46333,0.183350213,0,1.90873,30,0,102.587,0
10,19,292,1,3.07759,0.130118119,0,2.2177,30,0,102.588,0
10,19,292,2,3.04513,0.138946336,0,2.53821,30,0,102.563,0
10,19,292,3,3.24179,0.181137304,0,2.438,30,0,102.552,0
10,19,292,4,3.4204,0.228622696,0,2.22105,30,0,102.55,0
10,19,292,5,2.94455,0.17609621,0,2.05337,30,0,102.557,0
10,19,292,6,2.70036,0.148074011,0,2.41468,30,0,102.555,0
10,19,292,7,2.46796,0.123009585,0,2.16311,30,0,102.577,12.56638721
10,19,292,8,2.46954,0.098199734,0,2.17048,30,0.03627612,102.6,81.2494359
10,19,292,9,3.16967,0.129180271,0,1.71142,30,0.1525194,102.618,178.4560779
10,19,292,10,3.80716,0.162036386,0,2.4173,30,0.24944472,102.622,250.3973835
10,19,292,11,4.53788,0.192843446,0,1.64544,30,0.29309832,102.62,321.640713
10,19,292,12,4.06013,0.128039594,0,1.78931,30,0.22913928,102.615,218.2830795
10,19,292,13,4.16997,0.142759971,0,1.80185,30,0.33183396,102.59,337.1652315
10,19,292,14,4.89788,0.228105577,0,2.04568,30,0.29264472,102.55,284.5064925
10,19,292,15,4.34109,0.162410363,0,1.93603,30,0.04332276,102.54,164.3271003
10,19,292,16,3.89243,0.119131149,0,1.57734,30,0,102.53,54.68706495
10,19,292,17,3.26122,0.080973918,0,1.4049,30,0,102.54,1.861687755
10,19,292,18,2.88327,0.059028275,0,1.41074,30,0,102.553,0
10,19,292,19,2.71213,0.053113644,0,1.3116,30,0,102.558,0
10,19,292,20,2.54786,0.044296546,0,1.60177,30,0,102.555,0
10,19,292,21,2.49369,0.036934133,0,1.41155,30,0,102.538,0.06642495
10,19,292,22,2.38367,0.03458941,0,1.0749,30,0,102.543,0
10,19,292,23,2.35943,0.03271859,0,1.29739,30,0,102.543,0.06642495
10,19,292,24,2.2443,0.034725089,0,1.48874,30,0,102.54,0
10,20,293,1,2.09802,0.032349338,0,1.43594,30,0,102.522,0
10,20,293,2,2.24681,0.038564249,0,1.67062,30,0,102.505,0
10,20,293,3,2.19663,0.040334973,0,1.7249,30,0,102.48,0
10,20,293,4,1.99398,0.031521319,0,1.49241,30,0,102.455,0
10,20,293,5,1.80434,0.028310875,0,1.68818,30,0,102.442,0
10,20,293,6,1.84214,0.039789095,0,1.63848,30,0,102.45,0
10,20,293,7,2.27203,0.092984864,0,1.72576,30,0,102.445,8.577065115
10,20,293,8,1.91579,0.073333051,0,1.29907,30,0.017975592,102.45,56.28290895
10,20,293,9,2.56858,0.116420155,0,0.856198,30,0.1397178,102.453,162.8645175
10,20,293,10,3.59522,0.213409092,0,0.755829,30,0.34996572,102.445,419.4457965
10,20,293,11,4.38106,0.326320183,0,1.13316,30,0.4247244,102.433,515.9861325
10,20,293,12,4.64251,0.361891711,0,0.472412,30,0.4889052,102.418,592.481763
10,20,293,13,4.74918,0.371583031,0,1.11988,30,0.30841668,102.392,440.687385
10,20,293,14,4.63562,0.351136502,0,1.38104,30,0.22028508,102.382,262.730214
10,20,293,15,4.64625,0.340397699,0,0.276756,30,0.11218464,102.342,191.2220073
10,20,293,16,4.43543,0.298352641,0,0.669921,30,0,102.327,72.30654
10,20,293,17,4.31284,0.296196024,0,1.02691,30,0,102.32,1.196798684
10,20,293,18,4.07004,0.295922553,0,1.0092,30,0,102.32,0
10,20,293,19,3.70498,0.260078169,0,1.97874,30,0,102.335,0
10,20,293,20,1.78533,0.103355393,0,0.796158,30,0,102.337,0
10,20,293,21,1.50243,0.090488754,0,1.31669,30,0,102.345,0
10,20,293,22,0.997343,0.093602277,0,1.28538,30,0,102.36,0
10,20,293,23,1.00916,0.102776313,0,1.30176,30,0,102.38,0
10,20,293,24,0.619584,0.115152432,0,1.64362,30,0,102.375,0
10,21,294,1,0.438961,0.134049786,0,1.79632,30,0,102.352,0.0333153
10,21,294,2,0.790923,0.124139894,0,0.952485,30,0,102.345,0.06642495
10,21,294,3,0.794809,0.154706341,0,1.71682,30,0,102.33,0
10,21,294,4,0.621722,0.139461469,0,1.22337,30,0,102.328,0
10,21,294,5,1.12432,0.156667382,0,1.99626,30,0,102.337,0
10,21,294,6,0.679873,0.145185964,0,1.99978,30,0,102.34,0
10,21,294,7,-0.0442,0.10952457,0,1.45087,30,0,102.332,12.43341392
10,21,294,8,0.00138,0.117731375,0,1.46861,30,0,102.353,160.8032876
10,21,294,9,1.80082,0.216104117,0,1.42649,30,0.193878,102.37,353.55348
10,21,294,10,3.23367,0.290218836,0,1.39605,30,0.3875724,102.362,515.786652
10,21,294,11,4.31032,0.315371981,0,1.48842,30,0.5218668,102.343,618.0132105
10,21,294,12,5.07923,0.360567842,0,2.49905,30,0.5519952,102.315,649.496169
10,21,294,13,5.77131,0.393035001,0,2.23587,30,0.4555188,102.297,580.780278
10,21,294,14,6.15477,0.40950536,0,2.52085,30,0.34118424,102.257,475.4278395
10,21,294,15,5.94959,0.388398913,0,2.27015,30,0.16155252,102.228,293.117058
10,21,294,16,5.23698,0.30324546,0,2.11778,30,0,102.205,95.81048415
10,21,294,17,4.16051,0.225658268,0,2.14911,30,0,102.203,1.130309982
10,21,294,18,3.77613,0.199199028,0,1.66581,30,0,102.19,0
10,21,294,19,3.12228,0.141366251,0,2.21835,30,0,102.183,0
10,21,294,20,2.36179,0.086579378,0,1.54068,30,0,102.197,0
10,21,294,21,2.32245,0.069839973,0,2.02827,30,0,102.205,0
10,21,294,22,1.57413,0.053295715,0,2.12415,30,0,102.202,0
10,21,294,23,1.01828,0.033111691,0,1.88911,30,0,102.18,0
10,21,294,24,0.552296,0.028939453,0,1.7134,30,0,102.155,0
10,22,295,1,0.349258,0.01942851,0,1.95759,30,0,102.145,0.06642495
10,22,295,2,1.17356,0.051447273,0,2.14152,30,0,102.105,0
10,22,295,3,1.7652,0.066297068,0,1.75407,30,0,102.07,0
10,22,295,4,1.98532,0.078988907,0,1.2632,30,0,102.045,0
10,22,295,5,2.07621,0.06921184,0,1.95161,30,0,102.005,0
10,22,295,6,2.19799,0.095477006,0,1.81039,30,0,101.993,0
10,22,295,7,2.19515,0.096889478,0,1.86716,30,0,101.997,4.022575695
10,22,295,8,2.35604,0.105856491,0,1.71175,30,0.016430436,101.997,33.1446105
10,22,295,9,2.91008,0.129708498,0,1.8948,30,0.08401932,101.997,87.10038405
10,22,295,10,3.63992,0.151671217,0,1.64935,30,0.148023,101.98,138.6623916
10,22,295,11,4.50235,0.219060283,0,2.43183,30,0.21415572,101.965,198.1367829
10,22,295,12,4.95155,0.276060695,0,3.1037,30,0.27053712,101.908,248.4025785
10,22,295,13,5.03448,0.27302749,0,2.99209,30,0.19459584,101.855,206.016057
10,22,295,14,4.99512,0.267506593,0,2.53545,30,0.18394812,101.817,215.290872
10,22,295,15,4.88189,0.256335466,0,2.43354,30,0.002190294,101.787,71.10986265
10,22,295,16,4.45141,0.223318842,0,2.03452,30,0,101.763,33.9758478
10,22,295,17,3.4873,0.165870702,0,2.04108,30,0,101.747,0.1661652
10,22,295,18,3.02856,0.144860952,0,1.82746,30,0,101.742,0
10,22,295,19,3.25755,0.155985954,0,2.44745,30,0,101.663,0
10,22,295,20,3.54979,0.166343174,0,2.6074,30,0,101.625,0
10,22,295,21,4.51702,0.214222213,0,2.68009,30,0,101.625,0
10,22,295,22,4.69823,0.2153947,0,2.34694,30,0,101.618,0
10,22,295,23,4.56798,0.204120248,0,2.31866,30,0,101.548,0
10,22,295,24,4.3188,0.183102208,0,1.69987,30,0,101.505,0
10,23,296,1,4.12487,0.164474698,0.065833333,1.7578,30,0,101.453,0
10,23,296,2,4.26883,0.166702208,0.065833333,1.95947,30,0,101.387,0
10,23,296,3,4.22837,0.158785485,0.065833333,1.8231,30,0,101.338,0
10,23,296,4,4.31935,0.161191937,0.065833333,2.25081,30,0,101.263,0
10,23,296,5,4.51816,0.171898396,0.065833333,2.24161,30,0,101.188,0
10,23,296,6,4.6782,0.174691899,0.065833333,2.78289,30,0,101.15,0
10,23,296,7,4.71606,0.173729275,0.065833333,2.08261,30,0,101.162,2.42683452
10,23,296,8,4.53903,0.150736631,0.065833333,2.44548,30,0,101.095,13.82967459
10,23,296,9,4.92669,0.171532597,0.065833333,2.88163,30,0.022151664,101.06,46.60872165
10,23,296,10,5.28053,0.185765078,0.065833333,2.3369,30,0.0882288,101.008,93.4169238
10,23,296,11,5.65706,0.207910384,0.065833333,3.11362,30,0.09816984,100.988,105.2185604
10,23,296,12,5.80758,0.212712041,0.065833333,2.7125,30,0.14722272,100.9,139.9590149
10,23,296,13,5.9934,0.21032666,0.065833333,2.5568,30,0.13845528,100.85,131.814041
10,23,296,14,6.05754,0.204060297,0.065833333,2.56685,30,0.04357584,100.777,62.7322986
10,23,296,15,5.87722,0.175231796,0.065833333,2.1453,30,0,100.742,19.38150482
10,23,296,16,5.8033,0.150639613,0.065833333,2.1755,30,0,100.688,11.80178051
10,23,296,17,5.66967,0.113269199,0.065833333,2.45991,30,0,100.635,0.0333153
10,23,296,18,5.0803,0.026922362,0.065833333,2.33328,30,0,100.603,0
10,23,296,19,5.07647,0.011701824,0.065833333,2.50811,30,0,100.56,0
10,23,296,20,5.40954,0.00538972,0.065833333,2.92378,30,0,100.512,0
10,23,296,21,5.66317,0.00091428,0.065833333,2.57681,30,0,100.487,0.1661652
10,23,296,22,5.81093,0.001847425,0.065833333,2.3842,30,0,100.448,0.265954806
10,23,296,23,6.00591,0.001872582,0.065833333,2.16568,30,0,100.393,0.465420911
10,23,296,24,6.23448,0.002378071,0.065833333,2.2266,30,0,100.368,0.59840037
10,24,297,1,6.49298,0.008069462,0.118333333,2.22006,30,0,100.322,0.731377773
10,24,297,2,6.63118,0.015805699,0.118333333,2.4089,30,0,100.282,0.299200185
10,24,297,3,6.69813,0.017515119,0.118333333,2.10237,30,0,100.215,0.0333153
10,24,297,4,6.82645,0.019487922,0.118333333,2.1575,30,0,100.172,0
10,24,297,5,6.7612,0.021208717,0.118333333,2.22783,30,0,100.107,0
10,24,297,6,6.8452,0.019843486,0.118333333,2.40048,30,0,100.048,0
10,24,297,7,6.7587,0.009534389,0.118333333,2.7289,30,0,100.012,0.897598499
10,24,297,8,6.67857,0.016838275,0.118333333,2.47644,30,0,100.017,7.44675102
10,24,297,9,6.63852,0.024942745,0.118333333,2.43759,30,0,100.017,13.19804118
10,24,297,10,6.64343,0.025766263,0.118333333,2.36424,30,0.006996852,99.9963,24.2683452
10,24,297,11,6.62854,0.023622613,0.118333333,2.14429,30,0.06570576,99.9698,68.01812055
10,24,297,12,6.65122,0.011422037,0.118333333,2.24472,30,0.05418,99.9365,56.3160186
10,24,297,13,6.53633,0.007122367,0.118333333,2.86767,30,0.025442496,99.8913,31.11669585
10,24,297,14,6.61617,0.002929921,0.118333333,2.76766,30,0.021633696,99.8532,28.05826905
10,24,297,15,6.66878,0.002124071,0.118333333,2.35803,30,0.0004394268,99.8233,10.90417995
10,24,297,16,6.76968,0,0.118333333,2.48332,30,0,99.7935,4.654209105
10,24,297,17,6.85587,0,0.118333333,2.27454,30,0,99.7617,0.1661652
10,24,297,18,6.99382,0,0.118333333,1.96819,30,0,99.7508,0
10,24,297,19,7.15003,0,0.118333333,2.09194,30,0,99.7598,0.0333153
10,24,297,20,7.35394,0,0.118333333,1.87136,30,0,99.76,0
10,24,297,21,7.55264,0,0.118333333,2.08417,30,0,99.7728,0
10,24,297,22,7.69214,0,0.118333333,1.79015,30,0,99.7698,0
10,24,297,23,7.79355,0,0.118333333,1.79879,30,0,99.7607,0
10,24,297,24,7.82493,0,0.118333333,1.45089,30,0,99.741,0
10,25,298,1,7.81754,0,0.018333333,1.36445,30,0,99.7553,0
10,25,298,2,7.82738,0,0.018333333,1.59436,30,0,99.7653,0
10,25,298,3,7.83998,0,0.018333333,1.45833,30,0,99.7452,0
10,25,298,4,7.83661,0,0.018333333,0.808273,30,0,99.6897,0
10,25,298,5,7.79775,0,0.018333333,0.985897,30,0,99.6987,0
10,25,298,6,7.78006,0,0.018333333,1.06117,30,0,99.7097,0
10,25,298,7,7.80827,0,0.018333333,1.37592,30,0,99.7485,2.027910537
10,25,298,8,7.80696,0,0.018333333,1.4128,30,0.0035636292,99.7795,11.13687293
10,25,298,9,7.88892,0,0.018333333,1.2762,30,0.025407792,99.7883,33.44383125
10,25,298,10,8.0579,0,0.018333333,1.55857,30,0.11312856,99.7448,123.3367367
10,25,298,11,8.29068,0,0.018333333,1.33001,30,0.09260604,99.7848,90.3251817
10,25,298,12,8.5292,0,0.018333333,1.48252,30,0.0940734,99.7613,85.40500545
10,25,298,13,8.80285,0,0.018333333,1.36147,30,0.1264302,99.7393,110.4712727
10,25,298,14,8.96588,0,0.018333333,1.41866,30,0.09654516,99.7107,88.1308962
10,25,298,15,8.94801,0,0.018333333,1.3489,30,0.024568992,99.7103,28.02495375
10,25,298,16,8.9438,0,0.018333333,1.71055,30,0.018756432,99.667,23.7365343
10,25,298,17,9.01303,0,0.018333333,1.58712,30,0,99.6575,0.265954806
10,25,298,18,9.08579,0,0.018333333,1.83626,30,0,99.6895,0
10,25,298,19,9.17237,0,0.018333333,1.77633,30,0,99.713,0
10,25,298,20,9.19036,0,0.018333333,1.36828,30,0,99.6848,0.0333153
10,25,298,21,9.20379,0,0.018333333,1.83087,30,0,99.6975,0
10,25,298,22,9.18961,0,0.018333333,1.77139,30,0,99.6912,0
10,25,298,23,9.17214,0,0.018333333,1.41548,30,0,99.6838,0
10,25,298,24,9.13798,0,0.018333333,1.39044,30,0,99.6858,0
10,26,299,1,9.08283,0,0,1.1001,30,0,99.6335,0
10,26,299,2,9.00616,0,0,1.13588,30,0,99.5795,0
10,26,299,3,8.97023,0,0,1.46351,30,0,99.5618,0
10,26,299,4,8.95398,0,0,1.22789,30,0,99.5405,0
10,26,299,5,8.91036,0,0,1.25266,30,0,99.5042,0
10,26,299,6,8.81001,0,0,0.974276,30,0,99.4588,0
10,26,299,7,8.69386,0,0,1.01507,30,0,99.46,1.828442376
10,26,299,8,8.64156,0,0,1.54792,30,0.026340444,99.4828,36.7019442
10,26,299,9,8.73097,0,0,1.80896,30,0.04042512,99.4895,47.805399
10,26,299,10,8.62356,0,0,1.26126,30,0.10082628,99.4762,94.01515965
10,26,299,11,8.67846,0,0,1.17632,30,0.06449508,99.4612,62.8651485
10,26,299,12,8.89202,0,0,1.33987,30,0.0808596,99.4233,78.65639505
10,26,299,13,9.1827,0,0,1.71547,30,0.1218222,99.3715,113.3966439
10,26,299,14,9.06289,0,0,2.46468,30,0.05240232,99.3388,59.4077607
10,26,299,15,8.91928,0,0,1.60617,30,0.06513552,99.3018,77.525937
10,26,299,16,8.84197,0,0,1.11848,30,0,99.2673,22.4068014
10,26,299,17,8.53427,0,0,1.88382,30,0,99.2602,0.06642495
10,26,299,18,8.30493,0,0,2.04084,30,0,99.2587,0
10,26,299,19,8.15915,0,0,1.86865,30,0,99.2263,0
10,26,299,20,7.99236,0,0,1.69209,30,0,99.2052,0
10,26,299,21,7.96956,0,0,1.63479,30,0,99.2133,0
10,26,299,22,8.03471,0,0,1.72623,30,0,99.2172,0
10,26,299,23,8.1753,0,0,1.9979,30,0,99.2013,0
10,26,299,24,8.12879,0,0,2.12354,30,0,99.1827,0
10,27,300,1,8.13637,0,0.028333333,1.95349,30,0,99.1832,0
10,27,300,2,8.21523,0,0.028333333,2.04409,30,0,99.198,0
10,27,300,3,8.07855,0,0.028333333,2.73632,30,0,99.2345,0
10,27,300,4,7.03191,0,0.028333333,2.84584,30,0,99.282,0
10,27,300,5,6.41885,0,0.028333333,3.7375,30,0,99.39,0
10,27,300,6,5.28503,0.019295025,0.028333333,4.30476,30,0,99.4995,0
10,27,300,7,4.79403,0.039152522,0.028333333,3.17017,30,0,99.6102,0
10,27,300,8,4.66381,0.067788201,0.028333333,2.85873,30,0,99.716,35.00635995
10,27,300,9,4.81001,0.110122778,0.028333333,4.09015,30,0.13345092,99.7985,249.334173
10,27,300,10,5.17971,0.185641586,0.028333333,4.32675,30,0.25875396,99.91,445.873878
10,27,300,11,5.57108,0.258149869,0.028333333,4.32902,30,0.3400542,99.9812,539.2903905
10,27,300,12,6.06392,0.337607401,0.028333333,3.6504,30,0.32268672,100.041,550.5600105
10,27,300,13,6.36454,0.402964609,0.028333333,4.54432,30,0.29169756,100.133,525.760677
10,27,300,14,6.49445,0.452050959,0.028333333,3.71937,30,0.18683604,100.157,405.1490085
10,27,300,15,6.07943,0.405414208,0.028333333,3.45266,30,0.035376984,100.215,227.790279
10,27,300,16,5.20468,0.350928077,0.028333333,2.49228,30,0,100.3,45.3120984
10,27,300,17,4.09249,0.279585361,0.028333333,2.54601,30,0,100.345,0
10,27,300,18,3.21997,0.232842496,0.028333333,2.8697,30,0,100.43,0
10,27,300,19,2.80816,0.222301897,0.028333333,3.27622,30,0,100.487,0
10,27,300,20,2.37827,0.206608471,0.028333333,3.14575,30,0,100.503,0
10,27,300,21,1.75009,0.185037318,0.028333333,3.03814,30,0,100.522,0
10,27,300,22,1.19078,0.158863983,0.028333333,3.35249,30,0,100.538,0
10,27,300,23,1.11202,0.135002903,0.028333333,3.36844,30,0,100.56,0
10,27,300,24,0.720121,0.103118043,0.028333333,3.02924,30,0,100.587,0
10,28,301,1,0.480378,0.084468367,0.10625,2.43515,30,0,100.577,0
10,28,301,2,0.830683,0.093454507,0.10625,2.77617,30,0,100.538,0
10,28,301,3,-0.00617,0.063210073,0.10625,2.3462,30,0,100.477,0
10,28,301,4,-0.26907,0.055917994,0.10625,2.70024,30,0,100.428,0
10,28,301,5,-0.251134,0.047392794,0.10625,2.6,30,0.0018108,100.412,0
10,28,301,6,0.249943,0.023229274,0.10625,1.72283,30,0,100.335,0.332443508
10,28,301,7,0.715353,0.009439586,0.10625,2.12536,30,0,100.23,0.06642495
10,28,301,8,1.44763,0.010743332,0.10625,2.1855,30,0.007166412,100.122,10.03981244
10,28,301,9,2.48071,0.001461384,0.10625,2.93377,30,0.030894912,99.9833,26.09677935
10,28,301,10,3.69071,0.00331797,0.10625,4.05638,30,0.03306564,99.8765,33.9425325
10,28,301,11,4.60201,0,0.10625,4.15968,30,0.04766436,99.767,44.04879045
10,28,301,12,5.80031,0,0.10625,4.3774,30,0.05355936,99.6672,50.23227465
10,28,301,13,6.83667,0,0.10625,3.49017,30,0.05356512,99.5738,48.6366363
10,28,301,14,7.94324,0,0.10625,3.39433,30,0.06888852,99.5087,61.23619485
10,28,301,15,8.92532,0,0.10625,3.49184,30,0.04210812,99.484,77.8915827
10,28,301,16,9.32301,0.009593547,0.10625,2.89809,30,0,99.5208,38.0316771
10,28,301,17,9.23533,0.02666306,0.10625,3.86339,30,0,99.5648,0
10,28,301,18,9.05465,0.040567795,0.10625,3.50738,30,0,99.6658,0
10,28,301,19,8.40755,0.049315524,0.10625,3.37042,30,0,99.7735,0
10,28,301,20,7.81218,0.087112196,0.10625,2.48238,30,0,99.8845,0
10,28,301,21,1.75009,0.185037318,0.10625,3.0722,30,0,99.987,0
10,28,301,22,1.19078,0.158863983,0.10625,3.66723,30,0,100.095,0
10,28,301,23,1.11202,0.135002903,0.10625,2.89018,30,0,100.168,0
10,28,301,24,0.720121,0.103118043,0.10625,3.18069,30,0,100.245,0
10,29,302,1,0.720121,0.103118043,0,3.64515,30,0,100.308,0
10,29,302,2,5.82542,0.063492414,0,3.40311,30,0,100.373,0
10,29,302,3,5.81853,0.04944471,0,3.37112,30,0,100.447,0
10,29,302,4,6.33857,0.060200293,0,3.51393,30,0,100.515,0
10,29,302,5,6.71927,0.081475074,0,3.71907,30,0,100.567,0
10,29,302,6,6.62593,0.080627089,0,3.43835,30,0,100.613,0
10,29,302,7,6.57556,0.093332584,0,3.7453,30,0,100.678,1.662221651
10,29,302,8,4.1373,0.208033705,0,3.67355,30,0,100.785,90.1257012
10,29,302,9,5.08892,0.258871038,0,3.22262,30,0.06496992,100.872,265.6895175
10,29,302,10,6.08462,0.308484475,0,3.49145,30,0.25684092,100.963,419.5445085
10,29,302,11,7.36063,0.379443448,0,3.41681,30,0.3822876,101.028,513.1934055
10,29,302,12,8.37989,0.437787011,0,2.87172,30,0.28911276,101.007,412.529787
10,29,302,13,8.60861,0.415744725,0,2.59482,30,0.23454216,101.04,314.093358
10,29,302,14,9.51746,0.470494271,0,2.87863,30,0.0941436,101.047,252.7911495
10,29,302,15,8.51016,0.363370849,0,2.80782,30,0,101.067,80.4515139
10,29,302,16,7.97682,0.310624219,0,3.0314,30,0,101.073,14.76052875
10,29,302,17,7.72374,0.296995159,0,2.85979,30,0,101.057,0
10,29,302,18,7.22785,0.223755719,0,3.02352,30,0,101.018,0
